quando	zona	sha256	nome_vecchio	testo
2026-08-03T16:55:23	Gambe e Glutei	a0e304b97dce81084d12f534a7675e3fa00d2cc00a04cf7a526ef5206bbedccd	Hip thrust unilaterale (schiena su panca).gif	Hip thrust bilanciere 
2026-08-03T16:55:24	Gambe e Glutei	a0e304b97dce81084d12f534a7675e3fa00d2cc00a04cf7a526ef5206bbedccd	Hip thrust unilaterale (schiena su panca).gif	Hip thrust bilanciere una 
2026-08-03T16:55:28	Gambe e Glutei	a0e304b97dce81084d12f534a7675e3fa00d2cc00a04cf7a526ef5206bbedccd	Hip thrust unilaterale (schiena su panca).gif	Hip thrust bilanciere una gamba
2026-08-03T16:56:08	Gambe e Glutei	3def639c3af695e7d2e45782495e7b9d2016f600d2c275461b3debec3c99737e	Hip thrust unilaterale panca piana ginocchio raccolto corpo libero (Bodyweight flat bench single leg hip thrust knee tucked).gif	Hip thrust una  panca piana ginocchio raccolto corpo libero
2026-08-03T16:56:09	Gambe e Glutei	3def639c3af695e7d2e45782495e7b9d2016f600d2c275461b3debec3c99737e	Hip thrust unilaterale panca piana ginocchio raccolto corpo libero (Bodyweight flat bench single leg hip thrust knee tucked).gif	Hip thrust una gamb  panca piana ginocchio raccolto corpo libero
2026-08-03T16:56:11	Gambe e Glutei	3def639c3af695e7d2e45782495e7b9d2016f600d2c275461b3debec3c99737e	Hip thrust unilaterale panca piana ginocchio raccolto corpo libero (Bodyweight flat bench single leg hip thrust knee tucked).gif	Hip thrust una gamba  panca piana ginocchio raccolto corpo libero
2026-08-03T16:56:21	Gambe e Glutei	3def639c3af695e7d2e45782495e7b9d2016f600d2c275461b3debec3c99737e	Hip thrust unilaterale panca piana ginocchio raccolto corpo libero (Bodyweight flat bench single leg hip thrust knee tucked).gif	Hip thrust una gamba panca piana ginocchio raccolto corpo libero
2026-08-03T16:56:36	Gambe e Glutei	3def639c3af695e7d2e45782495e7b9d2016f600d2c275461b3debec3c99737e	Hip thrust unilaterale panca piana ginocchio raccolto corpo libero (Bodyweight flat bench single leg hip thrust knee tucked).gif	Hip thrust una gamba panca corpo libero
2026-08-03T16:56:41	Gambe e Glutei	3def639c3af695e7d2e45782495e7b9d2016f600d2c275461b3debec3c99737e	Hip thrust unilaterale panca piana ginocchio raccolto corpo libero (Bodyweight flat bench single leg hip thrust knee tucked).gif	Hip thrust una gamba panca o
2026-08-03T16:56:41	Gambe e Glutei	3def639c3af695e7d2e45782495e7b9d2016f600d2c275461b3debec3c99737e	Hip thrust unilaterale panca piana ginocchio raccolto corpo libero (Bodyweight flat bench single leg hip thrust knee tucked).gif	Hip thrust una gamba panca 
2026-08-03T17:10:13	Gambe e Glutei	3def639c3af695e7d2e45782495e7b9d2016f600d2c275461b3debec3c99737e	Hip thrust unilaterale panca piana ginocchio raccolto corpo libero (Bodyweight flat bench single leg hip thrust knee tucked).gif	Hip thrust una gamba panca spint
2026-08-03T17:10:15	Gambe e Glutei	3def639c3af695e7d2e45782495e7b9d2016f600d2c275461b3debec3c99737e	Hip thrust unilaterale panca piana ginocchio raccolto corpo libero (Bodyweight flat bench single leg hip thrust knee tucked).gif	Hip thrust una gamba panca spinta esplo
2026-08-03T17:10:17	Gambe e Glutei	3def639c3af695e7d2e45782495e7b9d2016f600d2c275461b3debec3c99737e	Hip thrust unilaterale panca piana ginocchio raccolto corpo libero (Bodyweight flat bench single leg hip thrust knee tucked).gif	Hip thrust una gamba panca spinta esplosiva
2026-08-03T17:10:45	Gambe e Glutei	76067cc0a70a14efbd3d24f4bc8be2e041c95b3eb82d8443f0da101b860ad038	Hip thrust unilaterale panca piana gamba tesa corpo libero (Bodyweight flat bench single leg hip thrust straight leg).gif	Hip thrust una gmaba  corpo libero
2026-08-03T17:10:47	Gambe e Glutei	76067cc0a70a14efbd3d24f4bc8be2e041c95b3eb82d8443f0da101b860ad038	Hip thrust unilaterale panca piana gamba tesa corpo libero (Bodyweight flat bench single leg hip thrust straight leg).gif	Hip thrust una g corpo libero
2026-08-03T17:10:48	Gambe e Glutei	76067cc0a70a14efbd3d24f4bc8be2e041c95b3eb82d8443f0da101b860ad038	Hip thrust unilaterale panca piana gamba tesa corpo libero (Bodyweight flat bench single leg hip thrust straight leg).gif	Hip thrust una ga corpo libero
2026-08-03T17:10:49	Gambe e Glutei	76067cc0a70a14efbd3d24f4bc8be2e041c95b3eb82d8443f0da101b860ad038	Hip thrust unilaterale panca piana gamba tesa corpo libero (Bodyweight flat bench single leg hip thrust straight leg).gif	Hip thrust una gamba  corpo libero
2026-08-03T17:10:50	Gambe e Glutei	76067cc0a70a14efbd3d24f4bc8be2e041c95b3eb82d8443f0da101b860ad038	Hip thrust unilaterale panca piana gamba tesa corpo libero (Bodyweight flat bench single leg hip thrust straight leg).gif	Hip thrust una gamba p corpo libero
2026-08-03T17:10:52	Gambe e Glutei	76067cc0a70a14efbd3d24f4bc8be2e041c95b3eb82d8443f0da101b860ad038	Hip thrust unilaterale panca piana gamba tesa corpo libero (Bodyweight flat bench single leg hip thrust straight leg).gif	Hip thrust una gamba panca corpo libero
2026-08-03T17:10:56	Gambe e Glutei	76067cc0a70a14efbd3d24f4bc8be2e041c95b3eb82d8443f0da101b860ad038	Hip thrust unilaterale panca piana gamba tesa corpo libero (Bodyweight flat bench single leg hip thrust straight leg).gif	Hip thrust una gamba panca
2026-08-03T17:11:10	Gambe e Glutei	a0e304b97dce81084d12f534a7675e3fa00d2cc00a04cf7a526ef5206bbedccd	Hip thrust unilaterale (schiena su panca).gif	Hip thrust una gamba
2026-08-03T17:11:12	Gambe e Glutei	a0e304b97dce81084d12f534a7675e3fa00d2cc00a04cf7a526ef5206bbedccd	Hip thrust unilaterale (schiena su panca).gif	Hip thrust una gamba 
2026-08-03T17:11:13	Gambe e Glutei	a0e304b97dce81084d12f534a7675e3fa00d2cc00a04cf7a526ef5206bbedccd	Hip thrust unilaterale (schiena su panca).gif	Hip thrust una gamba bilanciere
2026-08-03T17:15:39	Gambe e Glutei	58825f7b669b759a54fb2df628b95dde97b52d45b404280ef4edd611c87257a9	Ponte glutei corpo libero (Bodyweight glute bridge).gif	Ponte glutei co
2026-08-03T17:15:40	Gambe e Glutei	58825f7b669b759a54fb2df628b95dde97b52d45b404280ef4edd611c87257a9	Ponte glutei corpo libero (Bodyweight glute bridge).gif	Ponte glutei
2026-08-03T17:15:48	Gambe e Glutei	ca76398a9a97a43247d3012102edc70b536642e2270d0fefa08ececb4c80cc46	Ponte glutei frog pump corpo libero (Bodyweight frog pump glute bridge).gif	Ponte glutei frog pump
2026-08-03T17:18:03	Gambe e Glutei	19f92551056487f8c4aecbb95797644b0c7d10e973ca8517cf22ae63ea04e6a9	Ponte glutei una gamba tesa allineata corpo libero (Straight-leg aligned bodyweight single-leg glute bridge).gif	Ponte glutei una gamba tesa
2026-08-03T17:18:34	Gambe e Glutei	1d2cf901a45504db769aeb02bade7a17d07e95cb83d17ae68eda017aaaa4f2af	Ponte glutei una gamba verticale corpo libero (Vertical-leg bodyweight single-leg glute bridge).gif	Ponte glutei una gamba verticale corp
2026-08-03T17:18:38	Gambe e Glutei	1d2cf901a45504db769aeb02bade7a17d07e95cb83d17ae68eda017aaaa4f2af	Ponte glutei una gamba verticale corpo libero (Vertical-leg bodyweight single-leg glute bridge).gif	Ponte glutei una gamba verticale
2026-08-03T17:25:52	Gambe e Glutei	26bd85ebbc14d6d894c757fff7c01e1f3b1bf7737b41a10b5307dfdd11116904	Abduzione cavo in piedi (Standing cable hip abduction).gif	Abduzione uncavo
2026-08-03T17:25:53	Gambe e Glutei	26bd85ebbc14d6d894c757fff7c01e1f3b1bf7737b41a10b5307dfdd11116904	Abduzione cavo in piedi (Standing cable hip abduction).gif	Abduzione una cavo
2026-08-03T17:25:57	Gambe e Glutei	26bd85ebbc14d6d894c757fff7c01e1f3b1bf7737b41a10b5307dfdd11116904	Abduzione cavo in piedi (Standing cable hip abduction).gif	Abduzione una gamba cavo
2026-08-03T17:28:17	Gambe e Glutei	6af8638aea63e98ec4bce399caef862421d70e54f1b93a80719fc77ddaac656d	Abduzione corpo libero in piedi appoggio (Standing bodyweight hip abduction (supported)).gif	Abduzione con appoggio
2026-08-03T17:29:14	Gambe e Glutei	6af8638aea63e98ec4bce399caef862421d70e54f1b93a80719fc77ddaac656d	Abduzione corpo libero in piedi appoggio (Standing bodyweight hip abduction (supported)).gif	Abduzione in piedi con appoggio
2026-08-03T17:29:29	Gambe e Glutei	6af8638aea63e98ec4bce399caef862421d70e54f1b93a80719fc77ddaac656d	Abduzione corpo libero in piedi appoggio (Standing bodyweight hip abduction (supported)).gif	Abduzione con appoggio
2026-08-03T17:29:33	Gambe e Glutei	6af8638aea63e98ec4bce399caef862421d70e54f1b93a80719fc77ddaac656d	Abduzione corpo libero in piedi appoggio (Standing bodyweight hip abduction (supported)).gif	Abduzione appoggio
2026-08-03T17:29:36	Gambe e Glutei	6af8638aea63e98ec4bce399caef862421d70e54f1b93a80719fc77ddaac656d	Abduzione corpo libero in piedi appoggio (Standing bodyweight hip abduction (supported)).gif	Abduzione appoggio in piedi 
2026-08-03T17:31:14	Gambe e Glutei	2e41cb245a580273b33089a600781079868d652293d8b415f9c0444bc6df7d97	Abduzione macchina in piedi spinta laterale (Standing machine hip abduction).gif	Abduzione una macchina spinta laterale
2026-08-03T17:31:16	Gambe e Glutei	2e41cb245a580273b33089a600781079868d652293d8b415f9c0444bc6df7d97	Abduzione macchina in piedi spinta laterale (Standing machine hip abduction).gif	Abduzione una gamba macchina spinta laterale
2026-08-03T17:32:51	Gambe e Glutei	615827e78ad806768b9deaa68d7f4f3e4f4be53724e2b3160c252175907096d1	Camminata laterale elastico caviglie.gif	Camminata laterale elastico
2026-08-03T17:34:47	Gambe e Glutei	5599f5fbeb64e446a40f88a24259976360b98dc6e73cc3efe2a7ee12b2c8e76c	Donkey kick corpo libero avambracci a terra (Straight-leg bodyweight donkey kick).gif	Donkey kick u avambracci a terra
2026-08-03T17:34:48	Gambe e Glutei	5599f5fbeb64e446a40f88a24259976360b98dc6e73cc3efe2a7ee12b2c8e76c	Donkey kick corpo libero avambracci a terra (Straight-leg bodyweight donkey kick).gif	Donkey kick una  avambracci a terra
2026-08-03T17:34:49	Gambe e Glutei	5599f5fbeb64e446a40f88a24259976360b98dc6e73cc3efe2a7ee12b2c8e76c	Donkey kick corpo libero avambracci a terra (Straight-leg bodyweight donkey kick).gif	Donkey kick una gamba avambracci a terra
2026-08-03T17:35:25	Gambe e Glutei	2f33257ee046083d5e52ef7369a19ca36fcba6b4b4ee623ac1f2ec268fdc615c	Donkey kick corpo libero mani a terra (Bodyweight donkey kick).gif	Donkey kick u mani a terra
2026-08-03T17:35:26	Gambe e Glutei	2f33257ee046083d5e52ef7369a19ca36fcba6b4b4ee623ac1f2ec268fdc615c	Donkey kick corpo libero mani a terra (Bodyweight donkey kick).gif	Donkey kick una gamba mani a terra
2026-08-03T17:37:11	Gambe e Glutei	8d226f8371aa8b5867e5272d1e4f49df2816e8f4f553e806f1c99af0f2fd19eb	Donkey kick gamba tesa panca (Side-lying bodyweight donkey kick).gif	Donkey kick una gamba tesa panca
2026-08-03T17:37:39	Gambe e Glutei	1805d106e06b98da16dabf757d6434eaaf81d0947b4284348d57d7be030464f6	Donkey kick elastico barra mani quadrupedia.gif	Donkey kick una gamba elastico quadrupedia
2026-08-03T17:38:22	Gambe e Glutei	d5ba21d65a6d2480506e35b47dacc8db49ed73895fbd400eeb7d5be7e5095b2e	Donkey kick macchina (Machine donkey kick).gif	Donkey kick una gamba macchina
2026-08-03T17:39:20	Gambe e Glutei	5599f5fbeb64e446a40f88a24259976360b98dc6e73cc3efe2a7ee12b2c8e76c	Donkey kick corpo libero avambracci a terra (Straight-leg bodyweight donkey kick).gif	Donkey kick avambracci a terra
2026-08-03T17:39:27	Gambe e Glutei	2f33257ee046083d5e52ef7369a19ca36fcba6b4b4ee623ac1f2ec268fdc615c	Donkey kick corpo libero mani a terra (Bodyweight donkey kick).gif	Donkey kick mani a terra
2026-08-03T17:39:36	Gambe e Glutei	1805d106e06b98da16dabf757d6434eaaf81d0947b4284348d57d7be030464f6	Donkey kick elastico barra mani quadrupedia.gif	Donkey kick elastico quadrupedia
2026-08-03T17:39:43	Gambe e Glutei	8d226f8371aa8b5867e5272d1e4f49df2816e8f4f553e806f1c99af0f2fd19eb	Donkey kick gamba tesa panca (Side-lying bodyweight donkey kick).gif	Donkey kick tesa panca
2026-08-03T17:39:50	Gambe e Glutei	d5ba21d65a6d2480506e35b47dacc8db49ed73895fbd400eeb7d5be7e5095b2e	Donkey kick macchina (Machine donkey kick).gif	Donkey kick macchina
2026-08-03T17:40:54	Gambe e Glutei	680dae8c4cc422aa7b26097083317b838d5eee2e927738a43f99d82de938f7f8	Estensione anca appoggio bilanciere (unilateral hip extension with vertical barbell support).gif	Estensione anca appoggio bilan
2026-08-03T17:40:55	Gambe e Glutei	680dae8c4cc422aa7b26097083317b838d5eee2e927738a43f99d82de938f7f8	Estensione anca appoggio bilanciere (unilateral hip extension with vertical barbell support).gif	Estensione anca appoggio 
2026-08-03T17:41:26	Gambe e Glutei	680dae8c4cc422aa7b26097083317b838d5eee2e927738a43f99d82de938f7f8	Estensione anca appoggio bilanciere (unilateral hip extension with vertical barbell support).gif	Estensione anca ass 
2026-08-03T17:41:27	Gambe e Glutei	680dae8c4cc422aa7b26097083317b838d5eee2e927738a43f99d82de938f7f8	Estensione anca appoggio bilanciere (unilateral hip extension with vertical barbell support).gif	Estensione anca asso 
2026-08-03T17:41:29	Gambe e Glutei	680dae8c4cc422aa7b26097083317b838d5eee2e927738a43f99d82de938f7f8	Estensione anca appoggio bilanciere (unilateral hip extension with vertical barbell support).gif	Estensione anca assistito 
2026-08-03T17:41:31	Gambe e Glutei	680dae8c4cc422aa7b26097083317b838d5eee2e927738a43f99d82de938f7f8	Estensione anca appoggio bilanciere (unilateral hip extension with vertical barbell support).gif	Estensione anca ass 
2026-08-03T17:41:32	Gambe e Glutei	680dae8c4cc422aa7b26097083317b838d5eee2e927738a43f99d82de938f7f8	Estensione anca appoggio bilanciere (unilateral hip extension with vertical barbell support).gif	Estensione anca a 
2026-08-03T17:41:33	Gambe e Glutei	680dae8c4cc422aa7b26097083317b838d5eee2e927738a43f99d82de938f7f8	Estensione anca appoggio bilanciere (unilateral hip extension with vertical barbell support).gif	Estensione anca  
2026-08-03T17:42:55	Gambe e Glutei	680dae8c4cc422aa7b26097083317b838d5eee2e927738a43f99d82de938f7f8	Estensione anca appoggio bilanciere (unilateral hip extension with vertical barbell support).gif	Estensione anca una  
2026-08-03T17:43:21	Gambe e Glutei	680dae8c4cc422aa7b26097083317b838d5eee2e927738a43f99d82de938f7f8	Estensione anca appoggio bilanciere (unilateral hip extension with vertical barbell support).gif	Estensione anca u 
2026-08-03T17:43:22	Gambe e Glutei	680dae8c4cc422aa7b26097083317b838d5eee2e927738a43f99d82de938f7f8	Estensione anca appoggio bilanciere (unilateral hip extension with vertical barbell support).gif	Estensione anca  
2026-08-03T17:43:24	Gambe e Glutei	680dae8c4cc422aa7b26097083317b838d5eee2e927738a43f99d82de938f7f8	Estensione anca appoggio bilanciere (unilateral hip extension with vertical barbell support).gif	Estensione anca con  
2026-08-03T17:43:24	Gambe e Glutei	680dae8c4cc422aa7b26097083317b838d5eee2e927738a43f99d82de938f7f8	Estensione anca appoggio bilanciere (unilateral hip extension with vertical barbell support).gif	Estensione anca con a 
2026-08-03T17:43:26	Gambe e Glutei	680dae8c4cc422aa7b26097083317b838d5eee2e927738a43f99d82de938f7f8	Estensione anca appoggio bilanciere (unilateral hip extension with vertical barbell support).gif	Estensione anca con appo 
2026-08-03T17:43:27	Gambe e Glutei	680dae8c4cc422aa7b26097083317b838d5eee2e927738a43f99d82de938f7f8	Estensione anca appoggio bilanciere (unilateral hip extension with vertical barbell support).gif	Estensione anca con appoggio 
2026-08-03T17:43:35	Gambe e Glutei	42c8d4637ea6b6659f1bdaf0f0d4d6a3334c08f96d0a9039b457af0e3d65b202	Estensione anca cavo basso busto flesso (Bent-over cable hip extension).gif	Estensione anca cavo busto flesso
2026-08-03T17:44:36	Gambe e Glutei	680dae8c4cc422aa7b26097083317b838d5eee2e927738a43f99d82de938f7f8	Estensione anca appoggio bilanciere (unilateral hip extension with vertical barbell support).gif	Estensione anca cavo con appoggio 
2026-08-03T17:44:47	Gambe e Glutei	680dae8c4cc422aa7b26097083317b838d5eee2e927738a43f99d82de938f7f8	Estensione anca appoggio bilanciere (unilateral hip extension with vertical barbell support).gif	Estensione anca elastico con appoggio 
2026-08-03T17:45:33	Gambe e Glutei	42c8d4637ea6b6659f1bdaf0f0d4d6a3334c08f96d0a9039b457af0e3d65b202	Estensione anca cavo basso busto flesso (Bent-over cable hip extension).gif	Estensione anca cavo busto flesso 
2026-08-03T17:45:36	Gambe e Glutei	42c8d4637ea6b6659f1bdaf0f0d4d6a3334c08f96d0a9039b457af0e3d65b202	Estensione anca cavo basso busto flesso (Bent-over cable hip extension).gif	Estensione anca cavo busto flesso con appoggio
2026-08-03T17:46:41	Gambe e Glutei	87fea7deeed06a9a924b0eee4517a48c740fd76b40ed8c78e78ffe88e69a92e4	Estensione anca cavo basso in piedi (Standing cable hip extension).gif	Estensione anca cavo basso con appggio
2026-08-03T17:46:45	Gambe e Glutei	87fea7deeed06a9a924b0eee4517a48c740fd76b40ed8c78e78ffe88e69a92e4	Estensione anca cavo basso in piedi (Standing cable hip extension).gif	Estensione anca cavo basso con appoggio
2026-08-03T17:49:03	Gambe e Glutei	99f9d3c042f625294b7b4deba0f28d96c9d65471269a117560a9768545fe1a5e	Estensione anca elastico caviglia in piedi.gif	Estensione anca elastico knee 
2026-08-03T17:49:06	Gambe e Glutei	99f9d3c042f625294b7b4deba0f28d96c9d65471269a117560a9768545fe1a5e	Estensione anca elastico caviglia in piedi.gif	Estensione anca elastico knee d
2026-08-03T17:49:07	Gambe e Glutei	99f9d3c042f625294b7b4deba0f28d96c9d65471269a117560a9768545fe1a5e	Estensione anca elastico caviglia in piedi.gif	Estensione anca elastico knee drive
2026-08-03T17:51:09	Gambe e Glutei	cb6e1394da0aa481bff8c8b45a5af8d6168db7cb039ad43bab61fbb426e3a41d	Estensione anca in piedi bilanciere (Standing barbell hip extension).gif	 bilanciere
2026-08-03T17:51:19	Gambe e Glutei	cb6e1394da0aa481bff8c8b45a5af8d6168db7cb039ad43bab61fbb426e3a41d	Estensione anca in piedi bilanciere (Standing barbell hip extension).gif	Stacc bilanciere
2026-08-03T17:51:19	Gambe e Glutei	cb6e1394da0aa481bff8c8b45a5af8d6168db7cb039ad43bab61fbb426e3a41d	Estensione anca in piedi bilanciere (Standing barbell hip extension).gif	Stacco bilanciere
2026-08-03T17:51:22	Gambe e Glutei	cb6e1394da0aa481bff8c8b45a5af8d6168db7cb039ad43bab61fbb426e3a41d	Estensione anca in piedi bilanciere (Standing barbell hip extension).gif	Stacco rumeno bilanciere
2026-08-03T17:51:25	Gambe e Glutei	cb6e1394da0aa481bff8c8b45a5af8d6168db7cb039ad43bab61fbb426e3a41d	Estensione anca in piedi bilanciere (Standing barbell hip extension).gif	Stacco rumeno una  bilanciere
2026-08-03T17:51:27	Gambe e Glutei	cb6e1394da0aa481bff8c8b45a5af8d6168db7cb039ad43bab61fbb426e3a41d	Estensione anca in piedi bilanciere (Standing barbell hip extension).gif	Stacco rumeno una gamba bilanciere
2026-08-03T18:23:34	Gambe e Glutei	8f88a46d9caaaedd3213f089a348da6a9391dfbcdfe19ce54be18e937946e0ca	Estensione anca macchina graviton in piedi (Standing machine hip extension).gif	Estensione anca macchina
2026-08-04T15:34:30	Gambe e Glutei	680dae8c4cc422aa7b26097083317b838d5eee2e927738a43f99d82de938f7f8	Estensione anca appoggio bilanciere (unilateral hip extension with vertical barbell support).gif	Estensione anca elastico
2026-08-04T15:34:53	Gambe e Glutei	42c8d4637ea6b6659f1bdaf0f0d4d6a3334c08f96d0a9039b457af0e3d65b202	Estensione anca cavo basso busto flesso (Bent-over cable hip extension).gif	Estensione anca cavo busto flesso 
2026-08-04T15:34:54	Gambe e Glutei	42c8d4637ea6b6659f1bdaf0f0d4d6a3334c08f96d0a9039b457af0e3d65b202	Estensione anca cavo basso busto flesso (Bent-over cable hip extension).gif	Estensione anca cavo busto flesso
2026-08-04T15:36:31	Gambe e Glutei	87fea7deeed06a9a924b0eee4517a48c740fd76b40ed8c78e78ffe88e69a92e4	Estensione anca cavo basso in piedi (Standing cable hip extension).gif	Estensione anca cavo basso 
2026-08-04T15:36:31	Gambe e Glutei	87fea7deeed06a9a924b0eee4517a48c740fd76b40ed8c78e78ffe88e69a92e4	Estensione anca cavo basso in piedi (Standing cable hip extension).gif	Estensione anca cavo basso
2026-08-04T15:36:53	Gambe e Glutei	87fea7deeed06a9a924b0eee4517a48c740fd76b40ed8c78e78ffe88e69a92e4	Estensione anca cavo basso in piedi (Standing cable hip extension).gif	Estensione anca cavo
2026-08-04T15:39:22	Gambe e Glutei	798e02e869473d099d444a79fbc8cc3521e07aa77e00eaadc6590329df5661b0	Estensione anca in piedi manubri (Standing dumbbell hip extension).gif	Stacco 
2026-08-04T15:39:24	Gambe e Glutei	798e02e869473d099d444a79fbc8cc3521e07aa77e00eaadc6590329df5661b0	Estensione anca in piedi manubri (Standing dumbbell hip extension).gif	Stacco rumneo 
2026-08-04T15:39:26	Gambe e Glutei	798e02e869473d099d444a79fbc8cc3521e07aa77e00eaadc6590329df5661b0	Estensione anca in piedi manubri (Standing dumbbell hip extension).gif	Stacco rum
2026-08-04T15:39:29	Gambe e Glutei	798e02e869473d099d444a79fbc8cc3521e07aa77e00eaadc6590329df5661b0	Estensione anca in piedi manubri (Standing dumbbell hip extension).gif	Stacco rumeno una gamba m
2026-08-04T15:39:31	Gambe e Glutei	798e02e869473d099d444a79fbc8cc3521e07aa77e00eaadc6590329df5661b0	Estensione anca in piedi manubri (Standing dumbbell hip extension).gif	Stacco rumeno una gamba manu
2026-08-04T15:39:33	Gambe e Glutei	798e02e869473d099d444a79fbc8cc3521e07aa77e00eaadc6590329df5661b0	Estensione anca in piedi manubri (Standing dumbbell hip extension).gif	Stacco rumeno una gamba manubri 2
2026-08-04T15:40:57	Gambe e Glutei	3facf6f34e005363ea433aae0adb89d74dada495582b5b252ee35ecc45ca1713	Adduzione cavo in piedi (Standing cable hip adduction).gif	Adduzione anca cavo
2026-08-04T15:41:40	Gambe e Glutei	50a3a7eec880b7ebcc23d11d0b7a3c4cd6d3bf4024540840e3d8178a61b2366b	Adduzione corpo libero sdraiato laterale (Side-lying hip adduction).gif	Adduzione anca laterale
2026-08-04T15:41:43	Gambe e Glutei	50a3a7eec880b7ebcc23d11d0b7a3c4cd6d3bf4024540840e3d8178a61b2366b	Adduzione corpo libero sdraiato laterale (Side-lying hip adduction).gif	Adduzione anca de laterale
2026-08-04T15:41:45	Gambe e Glutei	50a3a7eec880b7ebcc23d11d0b7a3c4cd6d3bf4024540840e3d8178a61b2366b	Adduzione corpo libero sdraiato laterale (Side-lying hip adduction).gif	Adduzione anca decubito  laterale
2026-08-04T15:41:46	Gambe e Glutei	50a3a7eec880b7ebcc23d11d0b7a3c4cd6d3bf4024540840e3d8178a61b2366b	Adduzione corpo libero sdraiato laterale (Side-lying hip adduction).gif	Adduzione anca decubito laterale
2026-08-04T15:41:52	Gambe e Glutei	50a3a7eec880b7ebcc23d11d0b7a3c4cd6d3bf4024540840e3d8178a61b2366b	Adduzione corpo libero sdraiato laterale (Side-lying hip adduction).gif	Adduzione anca decubito laterale 
2026-08-04T15:41:54	Gambe e Glutei	50a3a7eec880b7ebcc23d11d0b7a3c4cd6d3bf4024540840e3d8178a61b2366b	Adduzione corpo libero sdraiato laterale (Side-lying hip adduction).gif	Adduzione anca decubito laterale gamba 
2026-08-04T15:41:59	Gambe e Glutei	50a3a7eec880b7ebcc23d11d0b7a3c4cd6d3bf4024540840e3d8178a61b2366b	Adduzione corpo libero sdraiato laterale (Side-lying hip adduction).gif	Adduzione anca decubito laterale gamba i
2026-08-04T15:42:01	Gambe e Glutei	50a3a7eec880b7ebcc23d11d0b7a3c4cd6d3bf4024540840e3d8178a61b2366b	Adduzione corpo libero sdraiato laterale (Side-lying hip adduction).gif	Adduzione anca decubito laterale g
2026-08-04T15:42:02	Gambe e Glutei	50a3a7eec880b7ebcc23d11d0b7a3c4cd6d3bf4024540840e3d8178a61b2366b	Adduzione corpo libero sdraiato laterale (Side-lying hip adduction).gif	Adduzione anca decubito laterale 
2026-08-04T15:42:03	Gambe e Glutei	50a3a7eec880b7ebcc23d11d0b7a3c4cd6d3bf4024540840e3d8178a61b2366b	Adduzione corpo libero sdraiato laterale (Side-lying hip adduction).gif	Adduzione anca decubito laterale gam
2026-08-04T15:42:05	Gambe e Glutei	50a3a7eec880b7ebcc23d11d0b7a3c4cd6d3bf4024540840e3d8178a61b2366b	Adduzione corpo libero sdraiato laterale (Side-lying hip adduction).gif	Adduzione anca decubito laterale 
2026-08-04T15:42:07	Gambe e Glutei	50a3a7eec880b7ebcc23d11d0b7a3c4cd6d3bf4024540840e3d8178a61b2366b	Adduzione corpo libero sdraiato laterale (Side-lying hip adduction).gif	Adduzione anca decubito laterale piede 
2026-08-04T15:42:08	Gambe e Glutei	50a3a7eec880b7ebcc23d11d0b7a3c4cd6d3bf4024540840e3d8178a61b2366b	Adduzione corpo libero sdraiato laterale (Side-lying hip adduction).gif	Adduzione anca decubito laterale piede ap
2026-08-04T15:42:09	Gambe e Glutei	50a3a7eec880b7ebcc23d11d0b7a3c4cd6d3bf4024540840e3d8178a61b2366b	Adduzione corpo libero sdraiato laterale (Side-lying hip adduction).gif	Adduzione anca decubito laterale piede 
2026-08-04T15:42:10	Gambe e Glutei	50a3a7eec880b7ebcc23d11d0b7a3c4cd6d3bf4024540840e3d8178a61b2366b	Adduzione corpo libero sdraiato laterale (Side-lying hip adduction).gif	Adduzione anca decubito laterale piede in 
2026-08-04T15:42:19	Gambe e Glutei	50a3a7eec880b7ebcc23d11d0b7a3c4cd6d3bf4024540840e3d8178a61b2366b	Adduzione corpo libero sdraiato laterale (Side-lying hip adduction).gif	Adduzione anca decubito laterale piede in appoggio
2026-08-04T15:42:29	Gambe e Glutei	ffafbba8e1069936d293fc38c2ffadbb0ac12455dd6db446986ddf32a6a5a65d	Adduzione anca decubito laterale.gif	Adduzione anca decubito laterale 
2026-08-04T15:42:38	Gambe e Glutei	ffafbba8e1069936d293fc38c2ffadbb0ac12455dd6db446986ddf32a6a5a65d	Adduzione anca decubito laterale.gif	Adduzione anca decubito laterale g
2026-08-04T15:42:39	Gambe e Glutei	ffafbba8e1069936d293fc38c2ffadbb0ac12455dd6db446986ddf32a6a5a65d	Adduzione anca decubito laterale.gif	Adduzione anca decubito laterale gamba 
2026-08-04T15:42:41	Gambe e Glutei	ffafbba8e1069936d293fc38c2ffadbb0ac12455dd6db446986ddf32a6a5a65d	Adduzione anca decubito laterale.gif	Adduzione anca decubito laterale gamba tesa
2026-08-04T15:43:12	Gambe e Glutei	0f67caeb3f0b76a301340fa1fc9727c8318f541e1daa73dd9917e73daa8c9347	Adduzione macchina in piedi (Standing machine hip adduction).gif	Adduzione  macchina in piedi
2026-08-04T15:43:14	Gambe e Glutei	0f67caeb3f0b76a301340fa1fc9727c8318f541e1daa73dd9917e73daa8c9347	Adduzione macchina in piedi (Standing machine hip adduction).gif	Adduzione una gamba macchina in piedi
2026-08-04T15:44:38	Gambe e Glutei	f0b3ea76e173a770e298e65e242c0fb83a1bc27626d2be726388b18e7ee3cafd	Calf raise corpo libero su gradino (Standing bodyweight calf raise on step).gif	Calf raise su gradino
